Time (s),Fluorescence Intensity (a.u.),Frequency (KHz)
148.04388904571533,2.625798611111111,2867400
148.2664201259613,2.6258789866255143,2867500
148.48857617378235,2.624741512345679,2867600
148.70939421653748,2.625934284979424,2867700
148.93291020393372,2.626040380658436,2867800
149.1560881137848,2.627503858024691,2867900
149.39226770401,2.6267367541152264,2868000
149.59915328025818,2.6276266718106998,2868100
149.8249499797821,2.6254076646090536,2868200
150.04281783103943,2.626015946502058,2868300
150.266019821167,2.627778420781893,2868400
150.48986911773682,2.6266660236625516,2868500
150.70963311195374,2.627233153292181,2868600
150.93200182914734,2.6273083847736625,2868700
151.15551114082336,2.6270640432098764,2868800
151.3756082057953,2.626970807613169,2868900
151.59959506988525,2.6278060699588477,2869000
151.82200288772583,2.6263760288065843,2869100
152.04356241226196,2.6265657150205763,2869200
152.26533913612366,2.626466049382716,2869300
152.48890566825867,2.627284593621399,2869400
152.70936131477356,2.629166666666667,2869500
152.9325566291809,2.62670524691358,2869600
153.17192435264587,2.627963605967078,2869700
153.3759627342224,2.627792566872428,2869800
153.5977339744568,2.6287461419753084,2869900
153.82290172576904,2.6273733281893006,2870000
154.04896187782288,2.6276292438271605,2870100
154.26439714431763,2.6273251028806586,2870200
154.48614835739136,2.6270788323045267,2870300
154.70863223075867,2.627858153292181,2870400
154.9318082332611,2.629261188271605,2870500
155.15329670906067,2.626730324074074,2870600
155.3757679462433,2.6282233796296297,2870700
155.59933257102966,2.6318222736625514,2870800
155.8194260597229,2.6269682355967077,2870900
156.04279470443726,2.6287364969135805,2871000
156.26439380645752,2.626908436213992,2871100
156.48759818077087,2.6283564814814815,2871200
156.70785546302795,2.629365997942387,2871300
156.9307405948639,2.628077417695473,2871400
157.15277695655823,2.630385802469136,2871500
157.39066863059998,2.6281635802469134,2871600
157.59546566009521,2.6294560185185185,2871700
157.82044553756714,2.626872427983539,2871800
158.04172277450562,2.6307818930041154,2871900
158.26387405395508,2.62951774691358,2872000
158.4856777191162,2.6292566872427985,2872100
158.70942378044128,2.6298881172839508,2872200
158.92939448356628,2.6300745884773664,2872300
159.15272521972656,2.6297305812757203,2872400
159.3747136592865,2.6292283950617286,2872500
159.5970642566681,2.6292772633744854,2872600
159.8191945552826,2.6280414094650206,2872700
160.0417137145996,2.630832690329218,2872800
160.26477217674255,2.6294438014403294,2872900
160.4869225025177,2.6322710905349793,2873000
160.71070384979248,2.6287885802469138,2873100
160.92934679985046,2.6308461934156377,2873200
161.15224432945251,2.631087962962963,2873300
161.37453436851501,2.629420010288066,2873400
161.59684133529663,2.6286207561728396,2873500
161.8185453414917,2.6300951646090533,2873600
162.04185843467712,2.6288715277777777,2873700
162.26427459716797,2.6318872170781895,2873800
162.4944770336151,2.627832433127572,2873900
162.70933032035828,2.6286831275720166,2874000
162.93590116500854,2.6320074588477365,2874100
163.15292072296143,2.6299215534979425,2874200
163.3751676082611,2.6287037037037035,2874300
163.59677267074585,2.628866383744856,2874400
163.81714749336243,2.629622556584362,2874500
164.04252910614014,2.629756301440329,2874600
164.28067350387573,2.6302295524691357,2874700
164.48762941360474,2.628841949588477,2874800
164.70696377754211,2.6305362654320987,2874900
164.92873692512512,2.63011445473251,2875000
165.1519148349762,2.6329185956790124,2875100
165.3745036125183,2.6301189557613167,2875200
165.59656596183777,2.627442772633745,2875300
165.81667256355286,2.630424382716049,2875400
166.0403664112091,2.6296257716049385,2875500
166.26342177391052,2.6320717592592593,2875600
166.48516082763672,2.629841820987654,2875700
166.70656442642212,2.6272588734567903,2875800
166.9292905330658,2.629825745884774,2875900
167.15193390846252,2.6284702932098765,2876000
167.37616300582886,2.629639274691358,2876100
167.61875247955322,2.6272826646090537,2876200
167.81707096099854,2.631192772633745,2876300
168.03994727134705,2.6301015946502058,2876400
168.26799416542053,2.629211033950617,2876500
168.4966492652893,2.629000128600823,2876600
168.71620512008667,2.6299537037037037,2876700
168.93792605400085,2.6321579218106996,2876800
169.16478729248047,2.6310063014403293,2876900
169.37540411949158,2.629560185185185,2877000
169.59706592559814,2.629818029835391,2877100
169.81716299057007,2.6297807355967078,2877200
170.0413534641266,2.629130658436214,2877300
170.26265788078308,2.6289023919753087,2877400
170.48493814468384,2.6315104166666665,2877500
170.70936965942383,2.6299305555555557,2877600
170.95041370391846,2.631397890946502,2877700
171.151052236557,2.63152070473251,2877800
171.37134099006653,2.6294450874485595,2877900
171.59449124336243,2.6327289094650204,2878000
171.8195776939392,2.6320293209876544,2878100
172.0379421710968,2.630658436213992,2878200
172.26065015792847,2.630579989711934,2878300
172.4834852218628,2.6300919495884774,2878400
172.7055380344391,2.630850051440329,2878500
172.9270374774933,2.631431970164609,2878600
173.1475546360016,2.6305356224279834,2878700
173.37185525894165,2.6311098251028806,2878800
173.5946090221405,2.631295653292181,2878900
173.81869316101074,2.6300861625514402,2879000
174.03750681877136,2.6316300154320986,2879100
174.2802929878235,2.6318332047325104,2879200
174.48329901695251,2.630443672839506,2879300
174.70662188529968,2.629897119341564,2879400
174.92693376541138,2.6301781121399177,2879500
175.1497025489807,2.6295299639917697,2879600
175.37131667137146,2.628993698559671,2879700
175.5940806865692,2.629182098765432,2879800
175.81573224067688,2.6317406121399176,2879900
176.03822660446167,2.6304899691358026,2880000
176.2608802318573,2.6311040380658435,2880100
176.48214626312256,2.629406507201646,2880200
176.70447635650635,2.632494212962963,2880300
176.92821288108826,2.631213991769547,2880400
177.14901781082153,2.6305870627572014,2880500
177.38617300987244,2.6304520318930042,2880600
177.5934419631958,2.630332433127572,2880700
177.81441950798035,2.6292425411522635,2880800
178.03800511360168,2.6302565586419755,2880900
178.26020503044128,2.631582433127572,2881000
178.48130702972412,2.6310243055555556,2881100
178.70412945747375,2.6304468878600824,2881200
178.92575860023499,2.629073431069959,2881300
179.14987540245056,2.6317399691358023,2881400
179.37036108970642,2.630763245884774,2881500
179.59382343292236,2.628985982510288,2881600
179.81479787826538,2.6310532407407408,2881700
180.0370409488678,2.6307285236625515,2881800
180.26215720176697,2.630309927983539,2881900
180.50375366210938,2.6312628600823045,2882000
180.7038655281067,2.6281481481481483,2882100
180.92581582069397,2.6318936471193415,2882200
181.14637422561646,2.63028420781893,2882300
181.3692557811737,2.6306012088477364,2882400
181.59000062942505,2.6309612911522633,2882500
181.81189799308777,2.631556069958848,2882600
182.03418970108032,2.630985725308642,2882700
182.2576253414154,2.632400977366255,2882800
182.4790542125702,2.6313715277777776,2882900
182.701495885849,2.6313567386831274,2883000
182.92347383499146,2.6290721450617283,2883100
183.1456961631775,2.6311464763374484,2883200
183.36935997009277,2.631793338477366,2883300
183.59176087379456,2.629565329218107,2883400
183.8289999961853,2.631199845679012,2883500
184.03336882591248,2.6299241255144032,2883600
184.25772833824158,2.6300128600823047,2883700
184.47882676124573,2.6307433127572017,2883800
184.69993996620178,2.6307690329218105,2883900
184.9247899055481,2.6310718878600823,2884000
185.14634442329407,2.629652777777778,2884100
185.367422580719,2.63125,2884200
185.59049129486084,2.632477494855967,2884300
185.81398844718933,2.630759387860082,2884400
186.03405165672302,2.629351851851852,2884500
186.2572910785675,2.633051054526749,2884600
186.4779999256134,2.6307825360082306,2884700
186.70005130767822,2.630018004115226,2884800
186.93899965286255,2.632772633744856,2884900
187.1451370716095,2.6322608024691356,2885000
187.36564755439758,2.629537037037037,2885100
187.59071159362793,2.631702031893004,2885200
187.81122875213623,2.63105195473251,2885300
188.03313946723938,2.6311580504115226,2885400
188.25482034683228,2.628993698559671,2885500
188.4785532951355,2.6322929526748973,2885600
188.70001745224,2.6297608024691357,2885700
188.9220917224884,2.631039094650206,2885800
189.14599609375,2.632502572016461,2885900
189.36672043800354,2.6313683127572016,2886000
189.59133458137512,2.630971579218107,2886100
189.8126072883606,2.630619212962963,2886200
190.04925274848938,2.630602494855967,2886300
190.25513124465942,2.6303915895061727,2886400
190.48336338996887,2.6334535751028807,2886500
190.69881319999695,2.6322164351851853,2886600
190.92046999931335,2.6324196244855966,2886700
191.14301371574402,2.6324704218107,2886800
191.36455368995667,2.6310718878600823,2886900
191.58726501464844,2.63095228909465,2887000
191.81119918823242,2.6289641203703704,2887100
192.03260016441345,2.6280690586419753,2887200
192.2549192905426,2.6315515689300413,2887300
192.47799015045166,2.629161522633745,2887400
192.69939541816711,2.6295987654320987,2887500
192.92709136009216,2.632395190329218,2887600
193.15757298469543,2.6296984310699587,2887700
193.36595630645752,2.631943158436214,2887800
193.58718585968018,2.629825745884774,2887900
193.81604838371277,2.631224279835391,2888000
194.03188705444336,2.6311027520576133,2888100
194.25522708892822,2.6306635802469134,2888200
194.47674083709717,2.630963220164609,2888300
194.6997847557068,2.6298321759259258,2888400
194.92124152183533,2.629605195473251,2888500
195.14356517791748,2.629463734567901,2888600
195.36638522148132,2.6290322788065845,2888700
195.58762884140015,2.6297730195473252,2888800
195.8122878074646,2.629110725308642,2888900
196.03166675567627,2.630962577160494,2889000
196.25490188598633,2.63080954218107,2889100
196.497652053833,2.6296836419753085,2889200
196.70014762878418,2.630625643004115,2889300
196.92027473449707,2.630121527777778,2889400
197.14351201057434,2.6311882716049384,2889500
197.3646697998047,2.631215920781893,2889600
197.58727478981018,2.632921167695473,2889700
197.81031250953674,2.6306783693415636,2889800
198.03154063224792,2.6323341049382716,2889900
198.25544452667236,2.6316949588477367,2890000
198.47833156585693,2.63106545781893,2890100
198.6982262134552,2.6309850823045267,2890200
198.91957068443298,2.6302777777777777,2890300
199.1439893245697,2.632298739711934,2890400
199.36421632766724,2.630477752057613,2890500
199.58760046958923,2.6321572788065843,2890600
199.82708978652954,2.629962705761317,2890700
