Time (s),Fluorescence Intensity (a.u.),Frequency (KHz)
45.12512946128845,2.6259137088477367,2821800
45.34875011444092,2.624088220164609,2821900
45.56980013847351,2.626240354938272,2822000
45.79152202606201,2.626883359053498,2822100
46.013015031814575,2.6275552983539097,2822200
46.23574614524841,2.624656635802469,2822300
46.46987509727478,2.626005015432099,2822400
46.68121528625488,2.625585776748971,2822500
46.90300393104553,2.6260648148148147,2822600
47.12429761886597,2.626480195473251,2822700
47.34654712677002,2.6255806327160496,2822800
47.56925988197327,2.6270042438271606,2822900
47.78973913192749,2.626068029835391,2823000
48.01231145858765,2.6269663065843623,2823100
48.23696947097778,2.6264248971193416,2823200
48.45755195617676,2.6276665380658435,2823300
48.67999005317688,2.6282600308641975,2823400
48.90204191207886,2.6264981995884775,2823500
49.12330460548401,2.6271096965020577,2823600
49.349647521972656,2.626138760288066,2823700
49.569308042526245,2.625903420781893,2823800
49.79089903831482,2.626087319958848,2823900
50.01259636878967,2.6261111111111113,2824000
50.23652625083923,2.6261143261316873,2824100
50.45657968521118,2.622210648148148,2824200
50.68231797218323,2.6243061985596707,2824300
50.902292251586914,2.625797968106996,2824400
51.12375831604004,2.625830118312757,2824500
51.34678363800049,2.6250507973251027,2824600
51.569090843200684,2.6266808127572014,2824700
51.791425943374634,2.6266865997942386,2824800
52.014126777648926,2.6278221450617285,2824900
52.235326528549194,2.6273932613168722,2825000
52.45876383781433,2.6236548353909463,2825100
52.67939567565918,2.6248231738683128,2825200
52.903888463974,2.625585133744856,2825300
53.12284708023071,2.6268402777777777,2825400
53.34606981277466,2.6264319701646093,2825500
53.56841683387756,2.6286599794238685,2825600
53.79333972930908,2.628380272633745,2825700
54.01198697090149,2.627951388888889,2825800
54.236226081848145,2.62636316872428,2825900
54.456059217453,2.6260918209876545,2826000
54.67996072769165,2.6270646862139917,2826100
54.9018030166626,2.6271977880658435,2826200
55.123493909835815,2.626071244855967,2826300
55.34962821006775,2.628770576131687,2826400
55.56967806816101,2.6277038323045265,2826500
55.78918433189392,2.6252481995884773,2826600
56.01148295402527,2.6262172067901233,2826700
56.235427379608154,2.6258532664609056,2826800
56.45592021942139,2.6285217335390945,2826900
56.67909336090088,2.627676183127572,2827000
56.90218257904053,2.625363297325103,2827100
57.12307047843933,2.6273958333333334,2827200
57.344425201416016,2.626005015432099,2827300
57.56610083580017,2.625375514403292,2827400
57.78959345817566,2.626422325102881,2827500
58.01107716560364,2.627960390946502,2827600
58.25674486160278,2.6270273919753087,2827700
58.458240032196045,2.626068672839506,2827800
58.67832064628601,2.6265065586419754,2827900
58.90246629714966,2.626141975308642,2828000
59.12098693847656,2.6251684670781894,2828100
59.34467053413391,2.6266859567901233,2828200
59.56757998466492,2.6269386574074076,2828300
59.78907513618469,2.6283442644032924,2828400
60.01388931274414,2.6273906893004115,2828500
60.237797021865845,2.6268885030864197,2828600
60.457329750061035,2.6274723508230453,2828700
60.67781925201416,2.628587319958848,2828800
60.90318417549133,2.6273566100823045,2828900
61.12220644950867,2.6279951131687245,2829000
61.3444709777832,2.6271231995884774,2829100
61.56698751449585,2.6267341820987653,2829200
61.78898048400879,2.6254140946502056,2829300
62.01268243789673,2.6262770061728395,2829400
62.23332214355469,2.627395190329218,2829500
62.457029819488525,2.6270781893004114,2829600
62.67727470397949,2.6268004115226335,2829700
62.90151309967041,2.628994341563786,2829800
63.12214016914368,2.6268280606995886,2829900
63.34380269050598,2.6260860339506173,2830000
63.56695747375488,2.6252057613168724,2830100
63.7899956703186,2.627505787037037,2830200
64.01193308830261,2.626386316872428,2830300
64.23233270645142,2.6271855709876544,2830400
64.45514249801636,2.626466049382716,2830500
64.67758107185364,2.6267592592592592,2830600
64.89942979812622,2.6257490997942385,2830700
65.12193441390991,2.6224877829218105,2830800
65.34424877166748,2.627286522633745,2830900
65.56800746917725,2.6279681069958847,2831000
65.78828263282776,2.6288676697530864,2831100
66.01046848297119,2.626867283950617,2831200
66.23275780677795,2.625163966049383,2831300
66.4555447101593,2.62673225308642,2831400
66.676593542099,2.626042952674897,2831500
66.90033602714539,2.6283648405349793,2831600
67.12159705162048,2.63054012345679,2831700
67.34121227264404,2.624605195473251,2831800
67.56221890449524,2.62637795781893,2831900
67.78461980819702,2.6267573302469134,2832000
68.00613617897034,2.624522247942387,2832100
68.22844934463501,2.625277777777778,2832200
68.4525089263916,2.627655606995885,2832300
68.67333102226257,2.6269791666666666,2832400
68.89512038230896,2.6265277777777776,2832500
69.11776447296143,2.6268762860082306,2832600
69.3410153388977,2.626179269547325,2832700
69.56126284599304,2.622343106995885,2832800
69.7842185497284,2.6234239969135804,2832900
70.02472472190857,2.6293994341563787,2833000
70.22840309143066,2.627505787037037,2833100
70.45105314254761,2.6271437757201648,2833200
70.67424607276917,2.624447659465021,2833300
70.89501452445984,2.6256520061728397,2833400
71.11820983886719,2.6260635288065846,2833500
71.33893084526062,2.628591177983539,2833600
71.56193470954895,2.6284670781893005,2833700
71.78574824333191,2.6274086934156378,2833800
72.00644302368164,2.6288059413580247,2833900
72.23023676872253,2.627398405349794,2834000
72.4516179561615,2.628530735596708,2834100
72.67422699928284,2.6252308384773664,2834200
72.89532327651978,2.625502829218107,2834300
73.11868190765381,2.6266068672839507,2834400
73.33875393867493,2.6260365226337448,2834500
73.56260323524475,2.6280272633744857,2834600
73.78772521018982,2.6257349537037036,2834700
74.0053231716156,2.6255349794238683,2834800
74.22781276702881,2.6259239969135804,2834900
74.45334887504578,2.6251691100823047,2835000
74.67202830314636,2.6260178755144032,2835100
74.89640498161316,2.626780478395062,2835200
75.11826801300049,2.626596579218107,2835300
75.33886575698853,2.6273366769547324,2835400
75.56009483337402,2.6268897890946503,2835500
75.78362917900085,2.6281751543209877,2835600
76.00854516029358,2.6254282407407405,2835700
76.23156142234802,2.6273656121399176,2835800
76.45215559005737,2.6261381172839506,2835900
76.67396926879883,2.6261593364197533,2836000
76.89703416824341,2.6247048611111112,2836100
77.1174464225769,2.624985853909465,2836200
77.34015345573425,2.626520061728395,2836300
77.56148386001587,2.6248115997942385,2836400
77.78303217887878,2.62629179526749,2836500
78.00615072250366,2.626097608024691,2836600
78.22673273086548,2.62666216563786,2836700
78.44954705238342,2.627761702674897,2836800
78.67290949821472,2.626826774691358,2836900
78.89346861839294,2.627625385802469,2837000
79.11851048469543,2.6244611625514405,2837100
79.33871841430664,2.628360982510288,2837200
79.5603723526001,2.6264081790123455,2837300
79.78117299079895,2.627776491769547,2837400
80.00563097000122,2.623858024691358,2837500
80.22734665870667,2.626514274691358,2837600
80.44754958152771,2.628761574074074,2837700
80.67227458953857,2.628256172839506,2837800
80.91046047210693,2.6283738425925924,2837900
81.11612272262573,2.6274356995884776,2838000
81.33820724487305,2.6286008230452675,2838100
81.55903244018555,2.627049254115226,2838200
81.78347492218018,2.6266345164609053,2838300
82.0062689781189,2.6263072273662553,2838400
82.22747421264648,2.6261625514403293,2838500
82.44937372207642,2.6256545781893004,2838600
82.67203998565674,2.6245910493827163,2838700
82.89257454872131,2.625326646090535,2838800
83.11685419082642,2.627222222222222,2838900
83.33781361579895,2.6254713220164607,2839000
83.55918550491333,2.625920781893004,2839100
83.78179740905762,2.6259040637860083,2839200
84.00495624542236,2.6242148919753086,2839300
84.22818732261658,2.625051440329218,2839400
84.44809865951538,2.624337705761317,2839500
84.6714551448822,2.624891975308642,2839600
84.89268684387207,2.626906507201646,2839700
85.11606645584106,2.6240670010288065,2839800
85.3385272026062,2.6254481738683126,2839900
85.55796265602112,2.6273199588477367,2840000
85.78197050094604,2.624863040123457,2840100
86.00673770904541,2.6249337705761318,2840200
86.22554111480713,2.6244302983539094,2840300
86.44779109954834,2.6255941358024693,2840400
86.67164731025696,2.6258050411522635,2840500
86.89278531074524,2.6258590534979422,2840600
87.11523771286011,2.626736111111111,2840700
87.33762526512146,2.626559284979424,2840800
87.55858135223389,2.6264557613168726,2840900
87.78293418884277,2.6263072273662553,2841000
88.00380229949951,2.626300797325103,2841100
88.22671794891357,2.6271238425925927,2841200
88.4489357471466,2.6251948302469135,2841300
88.67081713676453,2.625113811728395,2841400
88.89148139953613,2.627635673868313,2841500
89.11845254898071,2.6272112911522636,2841600
89.33815717697144,2.627033822016461,2841700
89.55778288841248,2.6254790380658437,2841800
89.78196048736572,2.627104552469136,2841900
90.00405383110046,2.6262654320987653,2842000
90.22321844100952,2.627096193415638,2842100
90.44530653953552,2.6257478137860084,2842200
90.66804075241089,2.6251613940329217,2842300
90.8893735408783,2.6256012088477365,2842400
91.111168384552,2.6258931327160493,2842500
91.33467555046082,2.626326517489712,2842600
91.55636215209961,2.6281430041152265,2842700
91.7789843082428,2.6273405349794237,2842800
92.0013780593872,2.6270216049382715,2842900
92.22339630126953,2.6275758744855966,2843000
92.45953726768494,2.627758487654321,2843100
92.66711902618408,2.628664480452675,2843200
92.89074349403381,2.6263676697530864,2843300
93.11513113975525,2.625873199588477,2843400
93.33271145820618,2.6275315072016463,2843500
93.55711102485657,2.6256520061728397,2843600
93.77680039405823,2.6267399691358024,2843700
94.00162982940674,2.6261406893004113,2843800
94.22164463996887,2.6278292181069958,2843900
94.44292044639587,2.626019161522634,2844000
94.66763639450073,2.624479809670782,2844100
94.89026546478271,2.625354938271605,2844200
95.11345601081848,2.627139274691358,2844300
95.33295369148254,2.6262718621399177,2844400
95.55590438842773,2.623546167695473,2844500
95.78080320358276,2.626721322016461,2844600
95.9984838962555,2.6259182098765432,2844700
96.22210192680359,2.6258384773662553,2844800
96.44248986244202,2.6268190586419755,2844900
96.66682314872742,2.623153935185185,2845000
96.88985681533813,2.6262114197530866,2845100
97.12668991088867,2.627045396090535,2845200
97.33214235305786,2.6235352366255142,2845300
97.55501532554626,2.626829989711934,2845400
97.77790069580078,2.625977366255144,2845500
97.9984381198883,2.6265464248971195,2845600
98.22277450561523,2.6286863425925926,2845700
98.44285750389099,2.625284850823045,2845800
98.66779732704163,2.626924511316872,2845900
98.88899827003479,2.62620820473251,2846000
99.11158609390259,2.62542566872428,2846100
99.33236908912659,2.6284638631687245,2846200
99.55432486534119,2.6255658436213993,2846300
99.77538132667542,2.6262268518518517,2846400
99.99849438667297,2.6281687242798353,2846500
100.22072577476501,2.626761188271605,2846600
100.44218969345093,2.6251408179012348,2846700
100.6642234325409,2.62747170781893,2846800
100.88834404945374,2.6271855709876544,2846900
101.10898399353027,2.625477109053498,2847000
101.33129358291626,2.6260435956790125,2847100
101.5539197921753,2.6271000514403293,2847200
101.77508234977722,2.6270769032921812,2847300
102.01575493812561,2.6248251028806586,2847400
102.22057580947876,2.625917566872428,2847500
102.44267916679382,2.6281584362139916,2847600
102.66565155982971,2.626261574074074,2847700
102.88824844360352,2.624794881687243,2847800
103.11004781723022,2.6246489197530862,2847900
103.33220291137695,2.6260661008230453,2848000
103.55476999282837,2.626860853909465,2848100
103.77664732933044,2.6268261316872428,2848200
103.99773073196411,2.627121913580247,2848300
104.22041010856628,2.624128729423868,2848400
104.44191861152649,2.6261516203703703,2848500
104.66764163970947,2.627982896090535,2848600
104.88668012619019,2.6284972993827163,2848700
105.1083664894104,2.6285725308641976,2848800
105.33073472976685,2.6270576131687244,2848900
105.55431795120239,2.6260442386831278,2849000
105.77532267570496,2.6270807613168725,2849100
105.99688863754272,2.6285950360082304,2849200
106.22358584403992,2.6274614197530863,2849300
106.44698119163513,2.6268139146090537,2849400
106.67020201683044,2.626201774691358,2849500
106.88655257225037,2.626475051440329,2849600
107.1079113483429,2.625644933127572,2849700
107.33284306526184,2.62492862654321,2849800
107.55305814743042,2.625677083333333,2849900
107.77439093589783,2.626915509259259,2850000
107.99705815315247,2.6271122685185184,2850100
108.2190933227539,2.6278909465020575,2850200
108.4406476020813,2.624850180041152,2850300
108.66428470611572,2.6257658179012346,2850400
108.88998937606812,2.6287255658436215,2850500
109.11100482940674,2.627721836419753,2850600
109.32952404022217,2.625057227366255,2850700
109.55209016799927,2.6272826646090537,2850800
109.77419972419739,2.6262602880658434,2850900
109.99818873405457,2.626190200617284,2851000
110.22130918502808,2.6261342592592594,2851100
110.44155263900757,2.6246572788065845,2851200
110.66268253326416,2.6270987654320987,2851300
110.88666081428528,2.625477109053498,2851400
111.10867166519165,2.625632716049383,2851500
111.35077905654907,2.6268081275720165,2851600
111.5518388748169,2.6258455504115226,2851700
111.77406573295593,2.626439686213992,2851800
111.99694418907166,2.625205118312757,2851900
112.2196273803711,2.625502186213992,2852000
112.44193625450134,2.626670524691358,2852100
112.66231107711792,2.6271270576131687,2852200
112.88677215576172,2.6274961419753087,2852300
113.10796165466309,2.6265174897119343,2852400
113.32847452163696,2.6244618055555557,2852500
113.55077743530273,2.626158693415638,2852600
113.77585196495056,2.624960776748971,2852700
113.99715065956116,2.6279192386831274,2852800
114.21845889091492,2.623658693415638,2852900
114.44066023826599,2.625105452674897,2853000
114.66104435920715,2.625574202674897,2853100
114.88342690467834,2.6243184156378603,2853200
115.10868215560913,2.6270216049382715,2853300
115.33006191253662,2.6248000257201647,2853400
115.55055451393127,2.6271058384773665,2853500
115.7752525806427,2.625750385802469,2853600
115.99515962600708,2.6255189043209874,2853700
116.23457598686218,2.6248083847736625,2853800
116.4400315284729,2.6265329218106994,2853900
116.66083645820618,2.626983024691358,2854000
116.88290047645569,2.625434670781893,2854100
117.10630869865417,2.626574074074074,2854200
117.32785940170288,2.626789480452675,2854300
117.55058145523071,2.625176183127572,2854400
117.77246880531311,2.626099537037037,2854500
117.99590158462524,2.625983796296296,2854600
118.21732497215271,2.622789994855967,2854700
118.43913912773132,2.624820601851852,2854800
118.65989327430725,2.6228195730452675,2854900
118.88369107246399,2.626403677983539,2855000
119.10639500617981,2.626258359053498,2855100
119.32931518554688,2.6253092849794237,2855200
119.54993844032288,2.624434799382716,2855300
119.77297163009644,2.6255838477366256,2855400
119.99422216415405,2.6265348508230453,2855500
120.21649765968323,2.6246971450617282,2855600
120.43891930580139,2.62667566872428,2855700
120.66008734703064,2.6244418724279837,2855800
120.900963306427,2.6254411008230454,2855900
121.10781836509705,2.6249067644032924,2856000
121.32700777053833,2.624364068930041,2856100
121.55096578598022,2.6261856995884774,2856200
121.77208614349365,2.626325874485597,2856300
121.99370980262756,2.623553240740741,2856400
122.21733379364014,2.6256211419753086,2856500
122.44002866744995,2.624506172839506,2856600
122.65969038009644,2.6230439814814814,2856700
122.88553977012634,2.624310056584362,2856800
123.10547113418579,2.623789866255144,2856900
123.32666373252869,2.62463091563786,2857000
123.55050086975098,2.6264512602880656,2857100
123.77112317085266,2.624650848765432,2857200
123.99505877494812,2.625414737654321,2857300
124.216228723526,2.6257407407407407,2857400
124.44028401374817,2.6252539866255145,2857500
124.6604311466217,2.6225662294238683,2857600
124.8843924999237,2.6249009773662553,2857700
125.1055998802185,2.6231172839506174,2857800
125.33132553100586,2.626170267489712,2857900
125.55045700073242,2.625212191358025,2858000
125.78653955459595,2.6249729938271606,2858100
125.99356198310852,2.6259008487654323,2858200
126.2160165309906,2.6239834104938273,2858300
126.43893575668335,2.6251150977366255,2858400
126.65971231460571,2.623374485596708,2858500
126.88441205024719,2.624869470164609,2858600
127.10568594932556,2.6240419238683126,2858700
127.32630491256714,2.623419495884774,2858800
127.54794526100159,2.621957947530864,2858900
127.77203845977783,2.6229623199588477,2859000
127.99478101730347,2.6251099537037037,2859100
128.2144021987915,2.622617026748971,2859200
128.4383807182312,2.6234619341563787,2859300
128.65870022773743,2.6237088477366255,2859400
128.88278484344482,2.6226093106995885,2859500
129.10487937927246,2.623557098765432,2859600
129.32592749595642,2.623102494855967,2859700
129.54778361320496,2.621557355967078,2859800
129.7709412574768,2.6223919753086418,2859900
129.99246263504028,2.62380658436214,2860000
130.21582865715027,2.6228626543209876,2860100
130.45571446418762,2.622391332304527,2860200
130.65868759155273,2.6215104166666667,2860300
130.88238978385925,2.6227031893004114,2860400
131.10266780853271,2.6224524176954733,2860500
131.32662892341614,2.623101851851852,2860600
131.54697346687317,2.622025462962963,2860700
131.77035880088806,2.624187885802469,2860800
131.99260425567627,2.6235506687242798,2860900
132.21386790275574,2.6250990226337447,2861000
132.4379334449768,2.6228928755144034,2861100
132.65820717811584,2.622902520576132,2861200
132.8792290687561,2.623954475308642,2861300
133.10241174697876,2.6223971193415636,2861400
133.32621264457703,2.623143004115226,2861500
133.54749631881714,2.6222550154320987,2861600
133.7680859565735,2.6248816872427985,2861700
133.99300050735474,2.6243859310699587,2861800
134.21325373649597,2.6261342592592594,2861900
134.43667125701904,2.6246148405349796,2862000
134.6586172580719,2.625792824074074,2862100
134.8846950531006,2.625394804526749,2862200
135.1025834083557,2.6254783950617284,2862300
135.324636220932,2.625536265432099,2862400
135.54502749443054,2.628002829218107,2862500
135.7680425643921,2.6261554783950616,2862600
135.99228525161743,2.6246212705761316,2862700
136.213933467865,2.6255581275720163,2862800
136.4352843761444,2.624684927983539,2862900
136.65853929519653,2.6275128600823043,2863000
136.87954592704773,2.6261715534979424,2863100
137.10240197181702,2.627437628600823,2863200
137.32584810256958,2.625772890946502,2863300
137.55116081237793,2.6273334619341564,2863400
137.76816749572754,2.6255555555555556,2863500
137.99076533317566,2.627613811728395,2863600
138.21214723587036,2.6250527263374486,2863700
138.4353346824646,2.626073173868313,2863800
138.65740942955017,2.627928240740741,2863900
138.87780213356018,2.625815972222222,2864000
139.1032030582428,2.6260770318930042,2864100
139.344340801239,2.624884259259259,2864200
139.54705595970154,2.6251266718107,2864300
139.76853251457214,2.625808899176955,2864400
139.99095630645752,2.624945987654321,2864500
140.2121696472168,2.625230195473251,2864600
140.4370334148407,2.6227205504115227,2864700
140.65857529640198,2.6248656121399176,2864800
140.87813067436218,2.6229616769547324,2864900
141.10282635688782,2.6209895833333334,2865000
141.32288718223572,2.6221997170781894,2865100
141.54490447044373,2.6228999485596707,2865200
141.76663088798523,2.6219161522633745,2865300
141.99068069458008,2.6200160751028805,2865400
142.2110357284546,2.623126929012346,2865500
142.43448519706726,2.622883230452675,2865600
142.656259059906,2.6235378086419754,2865700
142.8779923915863,2.6218203446502057,2865800
143.10248804092407,2.622749485596708,2865900
143.32338285446167,2.6192644032921812,2866000
143.5438575744629,2.61830954218107,2866100
143.77486968040466,2.621963734567901,2866200
143.99052381515503,2.622408693415638,2866300
144.21188807487488,2.6204732510288067,2866400
144.43327236175537,2.62139146090535,2866500
144.6570131778717,2.6207291666666666,2866600
144.877858877182,2.6201035236625514,2866700
145.1004204750061,2.6205073302469137,2866800
145.32252764701843,2.6210146604938274,2866900
145.54509472846985,2.622420267489712,2867000
145.76767587661743,2.620154320987654,2867100
145.9900245666504,2.621875,2867200
146.21186089515686,2.6243679269547324,2867300
146.43542098999023,2.62247170781893,2867400
146.6565911769867,2.622076260288066,2867500
146.87709712982178,2.621378600823045,2867600
147.10050201416016,2.6254089506172837,2867700
147.32395911216736,2.623618827160494,2867800
147.54397821426392,2.6216685956790124,2867900
147.76729345321655,2.6244277263374487,2868000
147.9897644519806,2.6227430555555555,2868100
148.21171951293945,2.622301311728395,2868200
148.4502658843994,2.623499871399177,2868300
148.65730571746826,2.6259098508230454,2868400
148.87836527824402,2.6233346193415636,2868500
149.10079789161682,2.6223141718106997,2868600
